"@timestamp","_id","_index","_score",env,"env.keyword",level,"level.keyword",message,"message.keyword","metadata.env","metadata.env.keyword","metadata.hostname","metadata.hostname.keyword","metadata.method","metadata.method.keyword","metadata.remoteAddress","metadata.remoteAddress.keyword","metadata.requestId","metadata.requestId.keyword","metadata.responseTime","metadata.service","metadata.service.keyword","metadata.statusCode","metadata.timestamp","metadata.url","metadata.url.keyword",service,"service.keyword"
"Nov 21, 2025 @ 12:02:14.999","_ckdpZoBKNps3ga0Cfma","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5o","req-5o","1,438.225","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:14.999","/api/admin/application-assignments/tenant-apps/b0a6e370-c1e5-43d1-94e0-55ed792274c4","/api/admin/application-assignments/tenant-apps/b0a6e370-c1e5-43d1-94e0-55ed792274c4","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:14.990","_skdpZoBKNps3ga0Cfma","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5t","req-5t","1,087.316","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:14.990","/api/admin/credits/entity/cd18f635-dfae-4d73-9b23-bf5e44787a4d/application-allocations","/api/admin/credits/entity/cd18f635-dfae-4d73-9b23-bf5e44787a4d/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:14.703","-8kdpZoBKNps3ga0CflO","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5w","req-5w","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:14.703","/api/admin/credits/entity/82353e70-7603-4cce-a45e-230dbc959c3e/application-allocations","/api/admin/credits/entity/82353e70-7603-4cce-a45e-230dbc959c3e/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:14.700","_MkdpZoBKNps3ga0CflO","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5n","req-5n","1,140.207","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:14.699","/api/admin/credits/entity/6844518f-22f2-458f-afbb-74acb41c4b20/application-allocations","/api/admin/credits/entity/6844518f-22f2-458f-afbb-74acb41c4b20/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:14.514","-skdpZoBKNps3ga0B_nL","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5v","req-5v","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:14.514","/api/admin/credits/entity/c5bc3f21-6630-4217-87e4-c3ed6c9a66d9/application-allocations","/api/admin/credits/entity/c5bc3f21-6630-4217-87e4-c3ed6c9a66d9/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:14.512","-ckdpZoBKNps3ga0B_my","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5m","req-5m","1,042.919","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:14.512","/api/admin/credits/entity/4b9fe8ea-6b18-40e8-b90a-044ab1db132a/application-allocations","/api/admin/credits/entity/4b9fe8ea-6b18-40e8-b90a-044ab1db132a/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:14.184","-MkdpZoBKNps3ga0Bvnq","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5l","req-5l","815.16","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:14.184","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.961",8skdpZoBKNps3ga0Bvkq,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5u","req-5u","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.960","/api/admin/credits/entity/dc4c5377-5a5b-460b-bbfb-38b9e718aa48/application-allocations","/api/admin/credits/entity/dc4c5377-5a5b-460b-bbfb-38b9e718aa48/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.959",88kdpZoBKNps3ga0Bvkq,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5j","req-5j","968.87","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.958","/api/tenants/current/organization-assignments","/api/tenants/current/organization-assignments","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.903",9MkdpZoBKNps3ga0Bvkq,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5t","req-5t","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.902","/api/admin/credits/entity/cd18f635-dfae-4d73-9b23-bf5e44787a4d/application-allocations","/api/admin/credits/entity/cd18f635-dfae-4d73-9b23-bf5e44787a4d/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.900",9ckdpZoBKNps3ga0Bvkq,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5k","req-5k","843.63","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.900","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.886",9skdpZoBKNps3ga0Bvkq,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5s","req-5s","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.886","/api/admin/credits/entity/5f93fdbb-e064-4593-bbbc-11d4ef88aa69/application-allocations","/api/admin/credits/entity/5f93fdbb-e064-4593-bbbc-11d4ef88aa69/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.884",98kdpZoBKNps3ga0Bvkq,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5i","req-5i","1,370.745","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.884","/api/tenants/current/users","/api/tenants/current/users","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.597",5skdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",OPTIONS,OPTIONS,"-","-","req-5r","req-5r","0.137","wrapper-backend","wrapper-backend",204,"Nov 21, 2025 @ 12:02:13.597","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.597",58kdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",OPTIONS,OPTIONS,"127.0.0.1","127.0.0.1","req-5r","req-5r","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.597","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.597",6MkdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",OPTIONS,OPTIONS,"-","-","req-5q","req-5q","0.177","wrapper-backend","wrapper-backend",204,"Nov 21, 2025 @ 12:02:13.597","/api/admin/tenant","/api/admin/tenant","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.597",6ckdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",OPTIONS,OPTIONS,"127.0.0.1","127.0.0.1","req-5q","req-5q","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.597","/api/admin/tenant","/api/admin/tenant","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.596",6skdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",OPTIONS,OPTIONS,"-","-","req-5p","req-5p","0.315","wrapper-backend","wrapper-backend",204,"Nov 21, 2025 @ 12:02:13.596","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.596",68kdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",OPTIONS,OPTIONS,"127.0.0.1","127.0.0.1","req-5p","req-5p","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.596","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","/api/permissions/roles?search=&page=1&limit=20&sort=name&order=asc","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.560",7MkdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5o","req-5o","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.560","/api/admin/application-assignments/tenant-apps/b0a6e370-c1e5-43d1-94e0-55ed792274c4","/api/admin/application-assignments/tenant-apps/b0a6e370-c1e5-43d1-94e0-55ed792274c4","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.559",7ckdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5n","req-5n","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.559","/api/admin/credits/entity/6844518f-22f2-458f-afbb-74acb41c4b20/application-allocations","/api/admin/credits/entity/6844518f-22f2-458f-afbb-74acb41c4b20/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.557",7skdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5e","req-5e","1,249.43","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.557","/api/admin/credits/entity/9f96bd61-333d-45d6-94a9-8d32c8d468f1/application-allocations","/api/admin/credits/entity/9f96bd61-333d-45d6-94a9-8d32c8d468f1/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.557",78kdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5h","req-5h","1,144.162","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.556","/api/admin/credits/entity/82353e70-7603-4cce-a45e-230dbc959c3e/application-allocations","/api/admin/credits/entity/82353e70-7603-4cce-a45e-230dbc959c3e/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.469",8MkdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5m","req-5m","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.469","/api/admin/credits/entity/4b9fe8ea-6b18-40e8-b90a-044ab1db132a/application-allocations","/api/admin/credits/entity/4b9fe8ea-6b18-40e8-b90a-044ab1db132a/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.467",8ckdpZoBKNps3ga0Bfk8,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5g","req-5g","1,072.705","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.467","/api/admin/credits/entity/c5bc3f21-6630-4217-87e4-c3ed6c9a66d9/application-allocations","/api/admin/credits/entity/c5bc3f21-6630-4217-87e4-c3ed6c9a66d9/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.369","5ckdpZoBKNps3ga0A_mO","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5l","req-5l","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.368","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.194","5MkdpZoBKNps3ga0A_ku","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5f","req-5f","826.58","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.193","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.056",4skdpZoBKNps3ga0Avlp,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5k","req-5k","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:13.056","/api/notifications?","/api/notifications?","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:13.055",48kdpZoBKNps3ga0Avlp,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5d","req-5d","1,263.446","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:13.055","/api/admin/credits/entity/dc4c5377-5a5b-460b-bbfb-38b9e718aa48/application-allocations","/api/admin/credits/entity/dc4c5377-5a5b-460b-bbfb-38b9e718aa48/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.990",4ckdpZoBKNps3ga0Afn9,"app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5j","req-5j","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:12.989","/api/tenants/current/organization-assignments","/api/tenants/current/organization-assignments","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.989",4MkdpZoBKNps3ga0Afm9,"app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5c","req-5c","1,212.471","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:12.989","/api/admin/credits/entity/cd18f635-dfae-4d73-9b23-bf5e44787a4d/application-allocations","/api/admin/credits/entity/cd18f635-dfae-4d73-9b23-bf5e44787a4d/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.513","3skcpZoBKNps3ga0__n1","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5i","req-5i","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:12.513","/api/tenants/current/users","/api/tenants/current/users","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.513","38kcpZoBKNps3ga0__n1","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-5b","req-5b","1,120.108","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:12.513","/api/admin/credits/entity/5f93fdbb-e064-4593-bbbc-11d4ef88aa69/application-allocations","/api/admin/credits/entity/5f93fdbb-e064-4593-bbbc-11d4ef88aa69/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.413","2MkcpZoBKNps3ga0__mb","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5h","req-5h","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:12.412","/api/admin/credits/entity/82353e70-7603-4cce-a45e-230dbc959c3e/application-allocations","/api/admin/credits/entity/82353e70-7603-4cce-a45e-230dbc959c3e/application-allocations","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.410","2ckcpZoBKNps3ga0__mb","app-logs-2025.11.21","-",development,development,info,info,"Request completed","Request completed",development,development,"-","-",GET,GET,"-","-","req-58","req-58","1,305.231","wrapper-backend","wrapper-backend",200,"Nov 21, 2025 @ 12:02:12.410","/api/admin/application-assignments/tenant-apps/b0a6e370-c1e5-43d1-94e0-55ed792274c4","/api/admin/application-assignments/tenant-apps/b0a6e370-c1e5-43d1-94e0-55ed792274c4","wrapper-backend","wrapper-backend"
"Nov 21, 2025 @ 12:02:12.395","2skcpZoBKNps3ga0__mb","app-logs-2025.11.21","-",development,development,info,info,"Incoming request","Incoming request",development,development,"localhost:3000","localhost:3000",GET,GET,"127.0.0.1","127.0.0.1","req-5g","req-5g","-","wrapper-backend","wrapper-backend","-","Nov 21, 2025 @ 12:02:12.394","/api/admin/credits/entity/c5bc3f21-6630-4217-87e4-c3ed6c9a66d9/application-allocations","/api/admin/credits/entity/c5bc3f21-6630-4217-87e4-c3ed6c9a66d9/application-allocations","wrapper-backend","wrapper-backend"
